age,gender,location,province,education_level,employment_sector,income_quintile,has_national_id,has_proof_of_address,has_tin,has_employment_proof,kyc_doc_score,kyc_barrier_level,distance_to_branch_km,has_mobile_phone,has_internet,financially_excluded
30,Male,Rural,Midlands,Tertiary,Unemployed,2,1,0,0,0,1,High,49.9,1,0,1
31,Male,Rural,Manicaland,Secondary,Informal,1,1,0,0,0,1,High,14.6,0,0,1
49,Male,Rural,Mashonaland West,Secondary,Unemployed,2,1,0,0,0,1,High,3.0,1,0,1
40,Female,Rural,Masvingo,Secondary,Informal,1,1,1,0,0,2,Medium,34.6,0,0,1
39,Female,Urban,Harare,Secondary,Informal,4,1,1,1,0,3,Low,1.6,1,0,0
45,Male,Urban,Harare,Secondary,Informal,5,1,1,1,1,4,Low,2.7,1,1,0
29,Female,Rural,Manicaland,Secondary,Informal,4,1,1,0,0,2,Medium,4.3,1,1,0
57,Male,Rural,Manicaland,Primary,Informal,2,1,1,0,0,2,Medium,15.2,1,0,0
37,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,3.4,0,1,0
26,Male,Urban,Mashonaland West,Secondary,Formal,5,1,0,1,1,3,Low,3.6,0,1,1
34,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,5.3,1,1,0
55,Male,Urban,Manicaland,Secondary,Formal,5,1,1,1,1,4,Low,1.1,1,1,0
32,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,1.1,1,0,1
51,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,6.3,1,1,0
29,Female,Rural,Masvingo,None,Informal,2,0,1,0,1,2,Medium,102.3,1,1,1
27,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,6.3,1,0,0
47,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,0,3,Low,1.3,1,0,0
25,Female,Urban,Harare,Tertiary,Informal,2,1,1,0,0,2,Medium,0.9,1,1,1
49,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.1,1,1,1
42,Male,Rural,Midlands,Secondary,Informal,2,1,0,0,0,1,High,2.1,0,1,0
25,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,4.9,1,1,0
36,Male,Rural,Midlands,None,Formal,3,1,1,1,1,4,Low,1.0,0,1,0
30,Male,Rural,Mashonaland Central,Secondary,Informal,2,0,1,1,0,2,Medium,7.9,1,0,1
42,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,3.4,1,1,0
64,Male,Rural,Mashonaland Central,None,Informal,1,1,1,0,1,3,Low,1.7,0,1,0
32,Female,Rural,Matabeleland South,Primary,Informal,2,0,1,0,0,1,High,2.1,0,1,1
45,Female,Urban,Bulawayo,None,Informal,2,1,1,0,0,2,Medium,1.4,1,0,0
38,Female,Urban,Midlands,Secondary,Formal,5,1,1,1,1,4,Low,7.3,1,1,0
38,Male,Rural,Matabeleland North,None,Unemployed,1,0,1,1,0,2,Medium,30.4,1,0,1
35,Female,Rural,Mashonaland West,Secondary,Informal,3,1,1,0,1,3,Low,19.6,1,0,0
25,Female,Urban,Masvingo,Secondary,Informal,4,1,1,0,0,2,Medium,0.1,1,1,0
42,Male,Rural,Midlands,Secondary,Informal,2,1,1,0,1,3,Low,1.3,1,1,1
33,Female,Urban,Mashonaland East,Secondary,Formal,5,1,1,1,1,4,Low,2.2,1,0,0
25,Female,Rural,Masvingo,Secondary,Informal,1,1,1,0,0,2,Medium,13.9,0,1,0
52,Male,Urban,Mashonaland West,Tertiary,Formal,5,1,1,1,1,4,Low,1.3,1,1,0
39,Female,Urban,Harare,Secondary,Informal,3,1,1,1,0,3,Low,1.5,1,1,0
34,Female,Rural,Midlands,Primary,Unemployed,1,0,1,0,0,1,High,45.7,0,0,1
56,Male,Rural,Midlands,Secondary,Informal,2,1,0,0,1,2,Medium,15.2,0,0,1
18,Male,Rural,Matabeleland North,Primary,Unemployed,1,1,1,0,0,2,Medium,53.8,0,1,1
55,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,0.2,1,1,1
25,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,4.9,1,1,0
40,Female,Rural,Midlands,Primary,Informal,3,1,1,0,0,2,Medium,10.7,1,0,0
29,Female,Rural,Midlands,Secondary,Unemployed,2,1,0,0,0,1,High,2.3,0,1,1
25,Female,Urban,Mashonaland Central,Tertiary,Informal,4,1,1,1,0,3,Low,5.0,1,1,0
56,Female,Rural,Midlands,Secondary,Unemployed,1,1,1,0,0,2,Medium,17.2,0,0,1
63,Female,Urban,Bulawayo,Secondary,Informal,3,1,1,0,0,2,Medium,0.5,1,1,0
34,Female,Urban,Masvingo,Tertiary,Unemployed,3,1,1,0,0,2,Medium,1.9,1,1,0
42,Male,Urban,Harare,Secondary,Informal,5,0,1,0,0,1,High,0.5,1,1,1
38,Female,Urban,Harare,Tertiary,Informal,2,0,1,0,0,1,High,1.5,0,1,1
62,Female,Urban,Bulawayo,Tertiary,Informal,3,1,1,0,0,2,Medium,0.8,1,1,0
18,Female,Rural,Mashonaland East,Primary,Informal,1,1,0,0,0,1,High,53.7,1,0,1
43,Female,Urban,Harare,Secondary,Unemployed,3,1,1,0,0,2,Medium,3.7,1,1,0
27,Female,Urban,Mashonaland East,Secondary,Informal,4,1,1,0,1,3,Low,1.3,0,1,0
18,Male,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,3.3,1,1,0
32,Male,Urban,Manicaland,Secondary,Unemployed,4,1,1,0,0,2,Medium,0.2,0,1,1
63,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,1.5,1,1,0
28,Male,Rural,Midlands,Secondary,Informal,3,1,1,0,1,3,Low,17.7,1,1,1
49,Male,Urban,Harare,Tertiary,Informal,5,0,1,1,1,3,Low,3.4,1,1,0
54,Male,Rural,Matabeleland North,Secondary,Informal,1,1,0,0,0,1,High,1.3,1,0,1
37,Male,Rural,Masvingo,None,Informal,2,1,0,0,0,1,High,14.3,1,0,0
39,Male,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,3.6,1,1,0
18,Female,Rural,Mashonaland Central,Secondary,Unemployed,2,1,0,0,0,1,High,8.1,1,0,1
27,Female,Rural,Manicaland,Secondary,Informal,2,1,1,0,1,3,Low,25.0,1,0,0
50,Male,Rural,Mashonaland East,Secondary,Unemployed,1,1,1,0,0,2,Medium,1.5,1,0,1
38,Male,Rural,Mashonaland Central,Secondary,Informal,1,1,1,0,1,3,Low,9.6,1,0,0
43,Male,Rural,Manicaland,Secondary,Unemployed,2,1,0,0,0,1,High,110.2,0,0,1
39,Male,Rural,Matabeleland North,Secondary,Informal,1,0,0,0,0,0,High,53.8,0,1,1
68,Male,Rural,Mashonaland Central,None,Informal,2,1,1,0,1,3,Low,5.5,0,0,0
31,Male,Urban,Harare,Tertiary,Unemployed,2,0,1,0,0,1,High,0.7,1,0,0
60,Male,Rural,Mashonaland East,Secondary,Informal,2,1,0,0,0,1,High,13.9,1,1,0
39,Female,Rural,Mashonaland West,Secondary,Unemployed,3,0,1,0,0,1,High,12.3,1,0,1
61,Female,Rural,Masvingo,Primary,Informal,4,1,0,1,0,2,Medium,9.1,0,1,0
20,Female,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,8.3,1,1,0
40,Male,Urban,Bulawayo,Secondary,Formal,4,0,1,0,1,2,Medium,1.1,1,1,0
32,Male,Urban,Bulawayo,Secondary,Unemployed,2,1,1,0,0,2,Medium,3.1,1,1,0
39,Female,Urban,Harare,Primary,Informal,5,0,1,1,0,2,Medium,0.7,0,0,0
55,Male,Urban,Harare,Tertiary,Informal,4,1,1,1,1,4,Low,2.5,1,1,0
43,Female,Urban,Manicaland,Secondary,Formal,5,1,1,0,1,3,Low,0.8,1,1,0
55,Female,Urban,Harare,Secondary,Formal,5,1,1,1,0,3,Low,0.2,1,1,0
28,Female,Urban,Mashonaland West,Secondary,Informal,2,1,1,0,1,3,Low,4.0,1,0,0
26,Male,Urban,Bulawayo,Secondary,Unemployed,1,1,1,0,0,2,Medium,9.7,1,0,1
38,Female,Rural,Masvingo,Secondary,Informal,1,1,0,0,0,1,High,35.6,1,0,1
37,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,4.4,1,1,0
35,Male,Urban,Matabeleland North,Secondary,Formal,5,1,1,1,1,4,Low,2.4,1,1,0
24,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,1.5,1,1,0
54,Female,Urban,Harare,Secondary,Informal,2,1,1,0,0,2,Medium,4.5,1,0,0
32,Female,Urban,Masvingo,Primary,Informal,3,1,1,0,0,2,Medium,5.7,1,1,0
57,Male,Rural,Masvingo,Secondary,Informal,3,1,1,0,1,3,Low,80.5,1,1,0
38,Male,Rural,Mashonaland West,Secondary,Unemployed,1,1,0,0,0,1,High,4.9,1,0,1
47,Female,Urban,Harare,Secondary,Informal,3,0,1,0,0,1,High,0.1,1,1,1
45,Female,Rural,Mashonaland Central,Tertiary,Informal,2,1,0,0,0,1,High,45.0,0,0,1
26,Male,Urban,Mashonaland East,Secondary,Unemployed,4,1,0,0,0,1,High,0.2,1,1,1
43,Male,Urban,Harare,Tertiary,Informal,4,0,1,0,0,1,High,2.5,1,0,0
64,Female,Urban,Harare,Tertiary,Formal,5,0,1,1,1,3,Low,0.7,0,1,0
41,Female,Urban,Harare,Secondary,Unemployed,4,1,1,1,0,3,Low,3.4,1,1,0
50,Female,Rural,Midlands,Secondary,Informal,2,1,0,0,0,1,High,38.6,1,0,1
47,Male,Rural,Masvingo,None,Unemployed,1,1,1,0,0,2,Medium,13.0,0,0,1
42,Male,Rural,Mashonaland West,Secondary,Informal,1,1,1,0,1,3,Low,36.1,1,0,1
40,Male,Urban,Matabeleland North,Secondary,Unemployed,4,1,1,0,0,2,Medium,1.7,1,1,0
45,Male,Rural,Mashonaland East,Secondary,Informal,1,1,0,0,1,2,Medium,26.9,1,1,1
48,Female,Urban,Mashonaland East,Primary,Informal,2,1,1,0,0,2,Medium,0.8,1,1,0
19,Male,Urban,Manicaland,Secondary,Unemployed,5,1,1,0,0,2,Medium,1.4,1,1,0
41,Female,Urban,Bulawayo,Tertiary,Informal,4,1,1,0,1,3,Low,0.3,1,1,0
35,Female,Rural,Matabeleland South,Primary,Unemployed,2,1,1,1,0,3,Low,10.9,0,0,1
32,Female,Rural,Midlands,Primary,Informal,1,0,0,0,0,0,High,25.1,0,1,1
56,Female,Urban,Harare,Secondary,Informal,2,1,1,0,1,3,Low,3.0,0,1,0
27,Female,Rural,Harare,Secondary,Informal,2,1,1,0,0,2,Medium,56.4,0,0,0
18,Male,Rural,Matabeleland South,Secondary,Informal,2,1,1,1,0,3,Low,1.0,0,0,0
49,Male,Rural,Mashonaland West,Tertiary,Informal,4,0,1,0,0,1,High,76.0,1,1,0
18,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,1,1,4,Low,0.6,1,1,0
18,Female,Rural,Mashonaland Central,Primary,Informal,2,1,1,1,0,3,Low,7.7,1,1,1
50,Female,Rural,Midlands,None,Informal,1,1,1,0,0,2,Medium,25.6,1,0,1
40,Male,Rural,Matabeleland North,Primary,Unemployed,2,1,1,0,0,2,Medium,4.9,1,1,0
44,Male,Urban,Matabeleland South,Secondary,Unemployed,2,1,1,0,0,2,Medium,4.1,1,1,0
31,Male,Rural,Mashonaland West,Tertiary,Informal,1,1,1,0,0,2,Medium,3.6,0,1,1
18,Male,Urban,Midlands,Primary,Unemployed,3,1,1,0,0,2,Medium,0.3,1,1,0
21,Female,Rural,Masvingo,Primary,Unemployed,1,1,0,0,0,1,High,56.6,0,1,1
34,Male,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,2.8,1,1,0
20,Female,Urban,Bulawayo,Secondary,Informal,1,1,1,0,1,3,Low,9.1,1,0,1
42,Female,Urban,Bulawayo,Secondary,Unemployed,4,1,1,0,0,2,Medium,9.5,1,0,0
31,Male,Urban,Bulawayo,Secondary,Informal,3,1,1,0,1,3,Low,2.5,1,1,0
40,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,9.7,1,0,0
40,Female,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,6.5,1,1,0
43,Female,Urban,Manicaland,Secondary,Informal,3,1,0,0,0,1,High,0.9,1,1,0
44,Male,Urban,Harare,Tertiary,Informal,3,1,1,0,1,3,Low,19.4,1,1,0
33,Male,Rural,Matabeleland North,Primary,Formal,3,0,0,1,1,2,Medium,15.1,1,0,1
40,Female,Rural,Mashonaland East,Secondary,Informal,3,1,1,0,1,3,Low,29.4,1,0,0
41,Female,Rural,Mashonaland East,Tertiary,Unemployed,2,1,1,0,0,2,Medium,12.6,0,0,1
18,Female,Urban,Bulawayo,Secondary,Informal,3,1,1,0,0,2,Medium,3.7,1,1,0
47,Female,Urban,Harare,Secondary,Unemployed,4,1,1,0,0,2,Medium,1.9,0,0,0
40,Female,Rural,Midlands,Tertiary,Informal,3,1,1,1,1,4,Low,43.3,1,1,0
45,Male,Urban,Midlands,Secondary,Informal,2,0,1,0,0,1,High,15.3,1,1,0
19,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,0,3,Low,1.1,1,1,0
33,Male,Rural,Mashonaland West,None,Unemployed,1,1,0,1,0,2,Medium,9.3,1,1,1
22,Female,Rural,Manicaland,Secondary,Unemployed,1,1,1,0,0,2,Medium,59.3,0,1,0
48,Female,Urban,Mashonaland Central,Secondary,Formal,5,1,1,1,1,4,Low,4.9,1,1,0
18,Female,Rural,Mashonaland Central,Primary,Informal,2,1,1,0,0,2,Medium,29.4,1,1,1
24,Female,Urban,Matabeleland South,Tertiary,Unemployed,5,1,1,0,0,2,Medium,13.9,1,1,0
45,Female,Rural,Midlands,Secondary,Unemployed,2,1,1,1,0,3,Low,9.1,1,1,0
29,Female,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,8.8,1,1,0
25,Female,Urban,Bulawayo,None,Informal,2,1,1,1,1,4,Low,0.9,0,1,1
50,Female,Rural,Mashonaland West,None,Unemployed,1,1,1,0,0,2,Medium,45.1,1,0,1
51,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,0,0,2,Medium,0.1,1,1,0
48,Male,Rural,Mashonaland Central,Secondary,Informal,1,1,1,0,0,2,Medium,44.8,0,1,0
49,Female,Urban,Manicaland,Secondary,Informal,3,1,1,0,1,3,Low,1.1,1,1,0
34,Female,Rural,Mashonaland Central,Tertiary,Formal,4,1,0,1,1,3,Low,4.6,0,1,0
35,Female,Rural,Midlands,Secondary,Unemployed,2,0,1,0,0,1,High,19.4,1,1,1
28,Female,Urban,Bulawayo,Tertiary,Unemployed,1,1,1,1,0,3,Low,1.9,1,1,0
40,Male,Rural,Masvingo,Secondary,Informal,2,1,0,0,1,2,Medium,61.9,1,0,0
30,Male,Urban,Matabeleland North,Secondary,Formal,4,1,1,1,1,4,Low,1.1,0,1,0
31,Female,Urban,Manicaland,Secondary,Formal,5,1,1,1,1,4,Low,5.1,1,1,0
46,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,2.8,1,1,0
54,Female,Rural,Mashonaland West,Primary,Unemployed,1,1,0,0,0,1,High,26.5,0,1,1
43,Female,Rural,Mashonaland West,Secondary,Unemployed,2,1,0,0,0,1,High,8.9,0,0,0
63,Female,Rural,Mashonaland East,Secondary,Informal,1,1,0,0,0,1,High,17.7,1,0,1
28,Male,Rural,Midlands,Primary,Informal,1,1,1,0,1,3,Low,15.8,0,0,1
18,Female,Rural,Mashonaland Central,Secondary,Informal,3,1,1,0,1,3,Low,9.2,0,0,0
48,Male,Urban,Harare,Secondary,Informal,5,1,1,1,1,4,Low,1.5,1,0,0
27,Male,Rural,Matabeleland South,Secondary,Informal,1,1,0,1,0,2,Medium,10.3,1,0,1
34,Male,Rural,Mashonaland East,Primary,Informal,1,1,1,0,1,3,Low,43.8,1,0,0
18,Male,Urban,Masvingo,Tertiary,Unemployed,4,1,1,0,0,2,Medium,0.7,1,1,0
25,Female,Rural,Mashonaland Central,Secondary,Informal,3,1,0,1,1,3,Low,2.1,0,0,0
18,Female,Urban,Harare,Secondary,Informal,4,1,1,0,0,2,Medium,6.6,0,1,1
31,Male,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.6,1,1,0
32,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,0,1,3,Low,4.6,1,1,0
39,Female,Urban,Matabeleland South,Tertiary,Unemployed,4,1,0,1,0,2,Medium,0.2,1,1,0
55,Female,Urban,Harare,Secondary,Informal,3,1,0,0,0,1,High,0.9,1,1,0
47,Female,Rural,Manicaland,Primary,Informal,1,1,1,0,0,2,Medium,20.6,0,1,0
18,Female,Rural,Mashonaland East,Secondary,Informal,2,1,0,1,1,3,Low,26.3,1,0,0
46,Male,Urban,Harare,Tertiary,Formal,4,0,0,1,1,2,Medium,8.0,1,1,1
39,Male,Urban,Bulawayo,Tertiary,Informal,3,1,1,0,1,3,Low,0.4,1,0,0
36,Female,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,1.7,1,1,0
37,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,2.4,1,1,0
40,Female,Rural,Midlands,Primary,Informal,1,1,0,0,0,1,High,46.1,0,1,1
28,Male,Urban,Harare,Primary,Formal,3,1,1,1,1,4,Low,0.6,1,1,0
35,Male,Rural,Matabeleland North,Primary,Informal,2,1,1,0,1,3,Low,3.6,0,1,1
54,Female,Rural,Mashonaland Central,None,Informal,1,0,1,0,0,1,High,2.5,0,1,1
28,Male,Rural,Matabeleland South,Secondary,Informal,1,0,0,0,0,0,High,17.1,1,0,1
23,Female,Rural,Mashonaland Central,Primary,Unemployed,1,1,1,0,0,2,Medium,12.1,1,0,0
37,Female,Urban,Bulawayo,Secondary,Unemployed,4,1,1,1,0,3,Low,2.4,1,1,0
22,Male,Rural,Mashonaland East,Secondary,Informal,2,0,1,0,1,2,Medium,91.9,1,0,1
18,Male,Rural,Manicaland,Primary,Informal,1,1,0,0,1,2,Medium,1.0,1,0,1
33,Male,Rural,Mashonaland East,Secondary,Unemployed,1,1,1,0,0,2,Medium,9.2,1,1,0
58,Male,Rural,Mashonaland Central,Primary,Informal,4,0,0,0,1,1,High,10.1,1,1,0
37,Female,Rural,Midlands,None,Informal,3,0,0,0,0,0,High,26.6,1,1,1
40,Female,Rural,Mashonaland Central,Tertiary,Formal,5,1,1,1,1,4,Low,61.8,0,1,1
18,Male,Urban,Midlands,None,Informal,2,1,1,0,1,3,Low,3.4,1,1,0
44,Female,Rural,Mashonaland West,Primary,Informal,1,1,1,0,1,3,Low,50.2,1,0,1
39,Male,Rural,Mashonaland Central,Secondary,Informal,2,1,1,1,0,3,Low,21.4,0,0,0
28,Male,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,1.4,1,1,0
40,Female,Rural,Mashonaland Central,Primary,Informal,1,1,0,0,1,2,Medium,10.3,0,0,1
40,Female,Urban,Mashonaland West,Tertiary,Formal,5,1,1,1,1,4,Low,0.2,1,1,0
23,Female,Rural,Manicaland,Secondary,Informal,2,1,0,0,0,1,High,19.9,1,0,1
42,Male,Urban,Masvingo,Secondary,Unemployed,2,1,1,1,0,3,Low,3.1,1,1,0
54,Female,Urban,Harare,Tertiary,Informal,5,1,0,0,1,2,Medium,6.1,1,0,0
34,Male,Rural,Mashonaland East,None,Informal,1,0,0,0,1,1,High,7.5,1,0,0
25,Female,Urban,Harare,Secondary,Informal,1,1,1,0,0,2,Medium,0.1,1,0,0
35,Female,Urban,Bulawayo,Secondary,Formal,4,1,0,1,1,3,Low,0.3,1,1,0
49,Female,Urban,Bulawayo,Primary,Unemployed,2,1,1,0,0,2,Medium,5.3,1,1,0
20,Male,Urban,Matabeleland South,Tertiary,Informal,4,1,1,1,0,3,Low,1.6,1,1,0
46,Male,Rural,Mashonaland East,Secondary,Informal,2,0,0,0,0,0,High,82.7,1,1,0
28,Female,Rural,Manicaland,Primary,Informal,3,1,1,1,0,3,Low,6.1,0,0,1
41,Male,Urban,Mashonaland Central,Secondary,Informal,3,1,1,0,1,3,Low,5.4,0,1,0
30,Female,Rural,Masvingo,Primary,Informal,1,0,0,1,1,2,Medium,19.1,1,0,1
30,Female,Urban,Mashonaland West,Secondary,Informal,4,1,1,0,1,3,Low,1.8,1,0,0
59,Female,Rural,Mashonaland West,Primary,Informal,2,1,1,0,1,3,Low,27.0,1,0,1
18,Male,Urban,Manicaland,Tertiary,Informal,4,1,1,0,1,3,Low,4.5,1,0,0
44,Female,Urban,Harare,Secondary,Informal,4,0,1,0,1,2,Medium,5.5,1,1,1
62,Male,Urban,Midlands,Secondary,Informal,3,1,1,0,0,2,Medium,1.9,1,0,0
47,Male,Rural,Mashonaland Central,Tertiary,Informal,1,1,0,0,0,1,High,1.3,0,1,0
19,Female,Urban,Mashonaland West,Tertiary,Informal,5,1,0,1,1,3,Low,0.7,0,1,1
20,Male,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,4.5,1,1,0
27,Female,Rural,Matabeleland South,Secondary,Informal,2,1,1,0,0,2,Medium,7.5,0,0,1
40,Female,Rural,Midlands,Secondary,Informal,1,1,1,0,0,2,Medium,8.1,1,1,1
41,Female,Urban,Masvingo,Secondary,Formal,5,0,1,0,1,2,Medium,2.1,1,1,0
20,Female,Rural,Mashonaland West,Secondary,Informal,1,1,1,0,0,2,Medium,32.4,1,1,0
25,Female,Rural,Mashonaland West,Secondary,Informal,4,0,1,0,1,2,Medium,19.3,0,0,1
26,Male,Urban,Mashonaland West,Tertiary,Formal,5,1,1,1,1,4,Low,4.9,1,1,0
35,Female,Rural,Masvingo,Secondary,Formal,4,1,1,1,1,4,Low,40.8,1,1,0
65,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,0,0,2,Medium,4.4,1,1,0
24,Female,Rural,Mashonaland Central,Secondary,Formal,4,1,1,1,1,4,Low,3.1,1,1,0
24,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,3.2,0,1,0
22,Female,Rural,Mashonaland East,Secondary,Informal,2,1,0,0,0,1,High,37.9,1,0,1
46,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,0,0,2,Medium,0.4,1,1,0
37,Male,Urban,Harare,Secondary,Unemployed,4,1,1,1,0,3,Low,9.3,1,1,0
25,Male,Rural,Mashonaland West,Secondary,Unemployed,1,1,0,0,0,1,High,8.4,1,0,1
32,Male,Urban,Mashonaland West,Tertiary,Unemployed,5,1,1,0,0,2,Medium,4.3,1,1,1
26,Male,Rural,Masvingo,Primary,Unemployed,1,1,0,0,0,1,High,24.7,0,0,0
42,Male,Rural,Midlands,Secondary,Formal,3,1,1,1,1,4,Low,13.8,0,1,1
75,Male,Rural,Mashonaland Central,Secondary,Informal,2,0,0,0,1,1,High,6.7,1,0,1
45,Female,Urban,Harare,Primary,Informal,3,1,1,0,1,3,Low,3.1,1,1,0
36,Male,Rural,Mashonaland West,Secondary,Formal,2,1,1,1,1,4,Low,64.7,1,1,0
28,Female,Urban,Harare,None,Unemployed,1,1,0,0,0,1,High,1.1,1,1,0
19,Male,Urban,Bulawayo,Tertiary,Unemployed,1,1,1,0,0,2,Medium,0.5,0,1,1
48,Female,Rural,Manicaland,Secondary,Informal,1,1,1,0,1,3,Low,1.0,1,1,0
47,Male,Rural,Masvingo,None,Unemployed,1,1,1,0,0,2,Medium,18.4,1,0,0
31,Female,Urban,Harare,Secondary,Informal,4,1,1,1,1,4,Low,2.1,1,0,0
54,Female,Urban,Bulawayo,Tertiary,Informal,3,1,1,0,1,3,Low,0.2,1,1,0
38,Female,Rural,Matabeleland South,Primary,Informal,1,1,0,0,0,1,High,12.7,0,0,1
48,Male,Rural,Harare,Tertiary,Unemployed,3,1,1,0,0,2,Medium,37.7,0,0,0
42,Female,Urban,Bulawayo,Secondary,Informal,5,1,1,0,1,3,Low,5.3,1,1,0
35,Male,Rural,Mashonaland West,None,Informal,1,1,1,0,0,2,Medium,24.9,0,0,0
24,Male,Urban,Manicaland,Secondary,Formal,5,1,1,0,1,3,Low,3.8,1,1,0
35,Male,Urban,Harare,Secondary,Informal,4,1,1,0,0,2,Medium,4.8,1,0,0
49,Female,Rural,Mashonaland West,Secondary,Unemployed,1,1,1,0,0,2,Medium,49.4,1,1,0
30,Male,Rural,Matabeleland South,Secondary,Informal,1,1,1,1,0,3,Low,1.0,0,0,0
44,Female,Urban,Bulawayo,Secondary,Unemployed,1,1,1,0,0,2,Medium,3.6,1,1,0
22,Male,Urban,Mashonaland Central,Secondary,Formal,5,1,1,1,1,4,Low,2.9,1,0,0
48,Male,Urban,Harare,Secondary,Unemployed,2,1,1,0,0,2,Medium,0.3,1,0,0
42,Male,Rural,Midlands,Secondary,Informal,2,0,0,0,1,1,High,1.7,1,0,1
21,Male,Urban,Harare,Secondary,Informal,5,1,1,1,1,4,Low,0.1,1,1,0
34,Female,Urban,Harare,Tertiary,Unemployed,5,1,1,0,0,2,Medium,6.6,1,1,0
51,Female,Rural,Masvingo,Secondary,Unemployed,1,1,1,0,0,2,Medium,9.0,0,1,0
20,Female,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,1.4,0,1,0
23,Male,Rural,Masvingo,Secondary,Unemployed,3,1,1,0,0,2,Medium,6.7,1,1,0
37,Male,Urban,Harare,Secondary,Informal,2,1,1,0,1,3,Low,3.1,1,0,0
67,Female,Rural,Mashonaland Central,Primary,Formal,4,1,1,0,1,3,Low,78.1,1,1,0
28,Male,Urban,Mashonaland Central,Secondary,Informal,5,0,1,0,1,2,Medium,2.7,1,1,0
44,Male,Urban,Harare,Secondary,Informal,4,1,1,1,0,3,Low,1.6,1,1,0
41,Female,Urban,Manicaland,Primary,Informal,4,1,1,0,1,3,Low,0.4,1,1,0
29,Male,Rural,Matabeleland North,Secondary,Informal,3,1,1,0,0,2,Medium,53.0,0,1,0
40,Male,Rural,Manicaland,Secondary,Formal,3,1,1,1,1,4,Low,1.0,1,1,0
31,Male,Urban,Manicaland,Secondary,Formal,5,1,0,1,1,3,Low,0.1,1,1,0
32,Female,Urban,Masvingo,Tertiary,Informal,3,1,1,0,1,3,Low,1.0,0,0,0
18,Male,Rural,Matabeleland South,Tertiary,Formal,5,1,1,1,1,4,Low,31.5,1,1,0
37,Female,Urban,Harare,Tertiary,Informal,3,0,1,0,1,2,Medium,5.1,1,1,1
50,Male,Urban,Bulawayo,None,Informal,3,1,0,0,1,2,Medium,1.6,1,1,0
38,Male,Rural,Midlands,Primary,Informal,3,1,1,0,1,3,Low,8.7,1,0,0
53,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,0,1,3,Low,3.9,1,1,0
46,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,1.6,1,0,0
37,Male,Urban,Harare,Secondary,Unemployed,3,1,1,1,0,3,Low,3.8,1,1,0
29,Female,Urban,Bulawayo,Secondary,Unemployed,2,0,1,0,0,1,High,1.3,1,1,1
31,Male,Urban,Mashonaland Central,Tertiary,Formal,5,1,1,1,1,4,Low,2.5,1,1,0
18,Male,Rural,Midlands,Tertiary,Formal,4,0,0,1,1,2,Medium,26.0,1,0,1
34,Male,Rural,Midlands,Secondary,Informal,1,0,1,0,1,2,Medium,4.8,1,1,1
40,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,0.9,1,1,0
62,Male,Rural,Masvingo,Secondary,Informal,3,1,0,1,1,3,Low,3.1,1,0,1
45,Female,Urban,Harare,Secondary,Informal,3,1,1,0,0,2,Medium,8.0,0,1,1
25,Female,Rural,Manicaland,Secondary,Informal,1,1,0,0,0,1,High,26.0,1,0,1
