age,gender,location,province,education_level,employment_sector,income_quintile,has_national_id,has_proof_of_address,has_tin,has_employment_proof,kyc_doc_score,kyc_barrier_level,distance_to_branch_km,has_mobile_phone,has_internet,financially_excluded,kyc_gap_score,demographic_score,institutional_score,feri_score,feri_band
59,Female,Rural,Matabeleland North,None,Informal,2,1,0,0,1,2,Medium,4.8,1,1,0,50,62.0,20.0,48.2,High Risk
41,Female,Rural,Matabeleland North,Secondary,Unemployed,3,0,1,1,0,2,Medium,58.2,1,0,1,50,50.0,70.0,54.0,High Risk
21,Male,Rural,Matabeleland North,Secondary,Unemployed,4,1,0,0,0,1,High,45.1,1,1,0,60,48.0,50.0,53.8,High Risk
24,Male,Urban,Harare,Tertiary,Unemployed,4,1,1,0,0,2,Medium,2.7,0,0,0,30,28.0,50.0,33.3,Moderate Risk
26,Female,Rural,Bulawayo,Secondary,Informal,1,1,0,0,0,1,High,49.5,0,1,1,60,57.0,60.0,58.95,High Risk
55,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,0.6,1,1,0,0,10.0,0.0,3.5,Low Risk
60,Female,Rural,Manicaland,Primary,Informal,1,1,0,0,1,2,Medium,19.6,1,0,1,50,63.0,35.0,51.55,High Risk
40,Male,Urban,Bulawayo,Tertiary,Formal,4,1,1,1,1,4,Low,1.3,1,1,0,0,0.0,0.0,0.0,Low Risk
33,Male,Urban,Bulawayo,Tertiary,Informal,5,0,1,0,1,2,Medium,2.5,0,0,0,60,12.0,50.0,41.2,Moderate Risk
59,Female,Rural,Mashonaland Central,Primary,Informal,2,1,1,1,1,4,Low,8.3,0,1,1,0,56.0,55.0,30.6,Moderate Risk
24,Female,Rural,Matabeleland South,Tertiary,Informal,1,1,0,0,1,2,Medium,9.0,1,0,1,50,65.0,45.0,54.25,High Risk
38,Male,Urban,Manicaland,Tertiary,Informal,3,1,1,0,1,3,Low,1.4,1,1,0,20,12.0,0.0,13.2,Low Risk
44,Female,Rural,Masvingo,Secondary,Informal,3,1,0,0,0,1,High,54.4,1,1,0,60,42.0,50.0,51.7,High Risk
25,Female,Urban,Matabeleland North,Secondary,Unemployed,2,1,1,0,0,2,Medium,1.5,0,1,0,30,38.0,50.0,36.8,Moderate Risk
29,Male,Rural,Mashonaland East,Secondary,Formal,3,1,0,1,1,3,Low,35.3,1,1,1,30,20.0,30.0,26.5,Moderate Risk
28,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,1.6,0,1,0,0,0.0,30.0,6.0,Low Risk
57,Female,Urban,Harare,Tertiary,Informal,5,1,1,0,0,2,Medium,0.1,1,1,0,30,22.0,0.0,21.2,Low Risk
64,Male,Urban,Bulawayo,None,Formal,4,1,1,1,1,4,Low,0.2,1,1,0,0,12.0,0.0,4.2,Low Risk
39,Female,Urban,Harare,Secondary,Formal,5,1,0,1,1,3,Low,11.3,0,0,1,30,10.0,65.0,30.0,Moderate Risk
34,Female,Urban,Masvingo,Primary,Unemployed,3,1,1,0,0,2,Medium,2.2,1,1,0,30,36.0,20.0,30.1,Moderate Risk
29,Male,Urban,Harare,Tertiary,Unemployed,3,1,1,0,0,2,Medium,3.7,1,0,0,30,20.0,20.0,24.5,Low Risk
38,Female,Urban,Bulawayo,Secondary,Informal,1,1,1,0,1,3,Low,1.4,1,0,1,20,37.0,20.0,25.95,Moderate Risk
30,Male,Urban,Bulawayo,Tertiary,Formal,3,1,1,0,1,3,Low,3.0,0,1,0,20,0.0,30.0,15.0,Low Risk
36,Male,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,3.0,1,1,0,0,0.0,0.0,0.0,Low Risk
43,Female,Urban,Manicaland,Secondary,Formal,5,1,1,1,0,3,Low,3.1,1,1,0,10,10.0,0.0,8.0,Low Risk
32,Female,Rural,Matabeleland North,Secondary,Informal,2,1,0,1,1,3,Low,97.4,1,1,0,30,50.0,50.0,41.0,Moderate Risk
35,Male,Rural,Matabeleland South,Secondary,Unemployed,2,0,0,1,0,1,High,35.2,0,0,1,80,48.0,100.0,72.8,Critical Risk
35,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,1.8,1,1,0,0,10.0,0.0,3.5,Low Risk
33,Female,Rural,Mashonaland West,Primary,Informal,3,1,0,0,0,1,High,115.4,0,0,1,60,48.0,80.0,59.8,High Risk
31,Female,Urban,Harare,Secondary,Formal,5,0,1,1,1,3,Low,3.1,1,1,1,40,10.0,0.0,21.5,Low Risk
48,Female,Urban,Manicaland,Primary,Informal,3,1,1,0,1,3,Low,2.1,1,0,0,20,28.0,20.0,22.8,Low Risk
18,Male,Rural,Mashonaland East,Secondary,Formal,4,1,1,1,1,4,Low,25.0,1,1,0,0,28.0,30.0,15.8,Low Risk
60,Male,Rural,Mashonaland West,Secondary,Formal,4,0,1,1,1,3,Low,3.9,1,1,0,40,20.0,0.0,25.0,Low Risk
39,Female,Rural,Mashonaland Central,Secondary,Informal,1,1,0,1,0,2,Medium,2.8,0,1,0,40,57.0,50.0,47.95,High Risk
46,Male,Urban,Bulawayo,Tertiary,Unemployed,4,1,1,0,0,2,Medium,0.2,1,1,0,30,20.0,0.0,20.5,Low Risk
48,Female,Rural,Manicaland,None,Informal,1,1,0,0,0,1,High,51.6,1,1,0,60,69.0,30.0,57.15,High Risk
28,Male,Urban,Midlands,Tertiary,Informal,3,1,1,1,1,4,Low,0.6,1,1,0,0,12.0,0.0,4.2,Low Risk
25,Male,Urban,Harare,Tertiary,Formal,5,0,1,0,1,2,Medium,0.1,1,1,0,60,0.0,0.0,27.0,Moderate Risk
23,Male,Urban,Harare,Tertiary,Informal,3,1,1,0,1,3,Low,0.1,1,1,0,20,20.0,0.0,16.0,Low Risk
34,Male,Rural,Mashonaland Central,Secondary,Informal,2,1,1,0,0,2,Medium,11.1,1,0,0,30,40.0,55.0,38.5,Moderate Risk
47,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,0.7,1,0,0,20,12.0,20.0,17.2,Low Risk
29,Female,Rural,Mashonaland East,Secondary,Informal,1,1,1,1,0,3,Low,16.2,1,1,0,10,57.0,15.0,27.45,Moderate Risk
46,Female,Rural,Matabeleland North,Secondary,Unemployed,2,1,1,0,0,2,Medium,7.4,1,1,1,30,58.0,25.0,38.8,Moderate Risk
18,Male,Rural,Mashonaland Central,Secondary,Unemployed,1,1,1,0,0,2,Medium,17.8,1,0,0,30,63.0,55.0,46.55,High Risk
32,Male,Rural,Mashonaland Central,Primary,Unemployed,1,1,1,1,0,3,Low,15.6,0,1,1,10,61.0,65.0,38.85,Moderate Risk
54,Female,Rural,Manicaland,Secondary,Informal,3,0,1,1,0,2,Medium,40.8,0,0,1,50,42.0,80.0,53.2,High Risk
35,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,2.0,1,1,0,0,0.0,0.0,0.0,Low Risk
26,Female,Urban,Matabeleland South,Secondary,Formal,5,1,1,1,1,4,Low,0.5,1,1,0,0,10.0,20.0,7.5,Low Risk
28,Female,Rural,Mashonaland East,Secondary,Informal,3,1,1,0,0,2,Medium,40.3,0,0,0,30,42.0,80.0,44.2,Moderate Risk
18,Female,Urban,Mashonaland Central,Secondary,Formal,4,1,1,1,1,4,Low,1.0,1,1,0,0,18.0,20.0,10.3,Low Risk
23,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,0.1,1,1,0,0,18.0,0.0,6.3,Low Risk
52,Female,Urban,Harare,Primary,Informal,4,0,1,0,0,1,High,1.3,1,1,1,70,28.0,0.0,41.3,Moderate Risk
29,Female,Urban,Mashonaland West,Secondary,Informal,5,1,1,1,0,3,Low,3.4,1,1,0,10,22.0,0.0,12.2,Low Risk
31,Female,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,3.7,1,1,0,0,22.0,0.0,7.7,Low Risk
18,Male,Urban,Masvingo,Primary,Unemployed,2,1,1,0,0,2,Medium,2.0,1,1,1,30,42.0,20.0,32.2,Moderate Risk
18,Male,Rural,Mashonaland West,Primary,Formal,5,1,1,1,1,4,Low,6.8,1,0,1,0,34.0,25.0,16.9,Low Risk
54,Male,Urban,Harare,Secondary,Formal,5,1,0,1,1,3,Low,0.2,1,1,0,30,0.0,0.0,13.5,Low Risk
46,Male,Rural,Midlands,Secondary,Informal,2,1,1,0,0,2,Medium,9.9,1,0,0,30,40.0,25.0,32.5,Moderate Risk
19,Female,Rural,Mashonaland East,Primary,Informal,1,1,1,0,1,3,Low,1.0,1,0,1,20,71.0,20.0,37.85,Moderate Risk
29,Male,Urban,Midlands,Primary,Informal,3,1,1,0,1,3,Low,0.9,1,0,0,20,18.0,20.0,19.3,Low Risk
37,Male,Rural,Midlands,Secondary,Unemployed,1,1,0,0,0,1,High,29.9,1,1,0,60,55.0,30.0,52.25,High Risk
21,Male,Rural,Mashonaland Central,Primary,Informal,1,1,1,0,1,3,Low,1.7,0,0,0,20,61.0,70.0,44.35,Moderate Risk
18,Female,Rural,Mashonaland East,Primary,Informal,1,1,0,0,1,2,Medium,7.9,0,1,1,50,71.0,35.0,54.35,High Risk
35,Female,Urban,Mashonaland East,Secondary,Unemployed,4,1,1,1,0,3,Low,4.7,1,0,0,10,30.0,20.0,19.0,Low Risk
46,Female,Urban,Harare,Tertiary,Informal,4,0,1,0,1,2,Medium,5.8,1,1,0,60,22.0,5.0,35.7,Moderate Risk
46,Male,Urban,Manicaland,Secondary,Informal,4,1,1,0,1,3,Low,10.5,1,1,0,20,12.0,15.0,16.2,Low Risk
50,Male,Rural,Manicaland,Tertiary,Formal,4,1,1,1,1,4,Low,43.5,0,1,1,0,20.0,60.0,19.0,Low Risk
18,Female,Rural,Mashonaland Central,Primary,Informal,1,0,1,0,0,1,High,23.0,1,0,1,70,71.0,70.0,70.35,Critical Risk
38,Female,Rural,Mashonaland West,None,Formal,4,1,1,0,1,3,Low,25.9,1,0,0,20,42.0,50.0,33.7,Moderate Risk
34,Female,Rural,Matabeleland South,Primary,Informal,2,1,0,0,1,2,Medium,30.9,0,0,1,50,56.0,100.0,62.1,High Risk
36,Female,Rural,Matabeleland North,Secondary,Informal,1,0,1,1,1,3,Low,6.8,1,0,1,40,57.0,45.0,46.95,High Risk
35,Male,Rural,Masvingo,Secondary,Unemployed,2,0,0,0,0,0,High,20.1,1,0,1,100,48.0,70.0,75.8,Critical Risk
28,Female,Urban,Harare,Secondary,Informal,3,1,1,0,0,2,Medium,1.5,0,0,0,30,22.0,50.0,31.2,Moderate Risk
18,Female,Rural,Mashonaland West,Tertiary,Formal,5,1,1,1,1,4,Low,17.3,1,0,0,0,38.0,35.0,20.3,Low Risk
54,Female,Urban,Harare,Secondary,Informal,5,1,1,1,1,4,Low,4.5,1,0,0,0,22.0,20.0,11.7,Low Risk
42,Female,Urban,Harare,Primary,Informal,1,0,1,0,0,1,High,0.4,1,1,0,70,43.0,0.0,46.55,High Risk
18,Male,Urban,Harare,Tertiary,Informal,3,1,0,1,1,3,Low,2.4,1,1,0,30,20.0,0.0,20.5,Low Risk
44,Male,Rural,Masvingo,Primary,Informal,2,1,0,0,0,1,High,10.8,0,0,1,60,46.0,85.0,60.1,High Risk
31,Female,Urban,Harare,Secondary,Informal,3,1,1,0,0,2,Medium,2.2,1,1,0,30,22.0,0.0,21.2,Low Risk
32,Female,Urban,Harare,Tertiary,Unemployed,4,1,1,0,0,2,Medium,1.3,1,1,0,30,30.0,0.0,24.0,Low Risk
27,Male,Urban,Bulawayo,Secondary,Formal,5,0,1,1,1,3,Low,3.2,1,1,1,40,0.0,0.0,18.0,Low Risk
45,Male,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,1.5,1,1,0,20,12.0,0.0,13.2,Low Risk
26,Female,Urban,Midlands,Secondary,Informal,2,1,1,1,0,3,Low,1.2,0,0,0,10,30.0,50.0,25.0,Low Risk
22,Male,Rural,Mashonaland East,Primary,Informal,1,1,1,0,1,3,Low,39.1,1,0,1,20,61.0,50.0,40.35,Moderate Risk
53,Male,Rural,Harare,Primary,Informal,1,1,0,0,1,2,Medium,27.2,1,0,0,50,53.0,50.0,51.05,High Risk
35,Female,Urban,Masvingo,Secondary,Informal,3,1,1,0,1,3,Low,1.4,1,1,0,20,22.0,20.0,20.7,Low Risk
35,Female,Urban,Bulawayo,Secondary,Formal,5,0,1,1,1,3,Low,2.4,1,1,1,40,10.0,0.0,21.5,Low Risk
47,Female,Urban,Mashonaland East,Primary,Formal,4,1,1,1,1,4,Low,5.5,1,0,0,0,16.0,25.0,10.6,Low Risk
28,Female,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,1.1,1,0,1,20,22.0,20.0,20.7,Low Risk
31,Male,Rural,Mashonaland East,Secondary,Informal,1,1,0,1,0,2,Medium,14.4,1,0,1,40,47.0,35.0,41.45,Moderate Risk
42,Female,Rural,Matabeleland North,Primary,Informal,1,1,0,1,1,3,Low,9.6,0,0,1,30,63.0,75.0,50.55,High Risk
18,Female,Rural,Mashonaland West,Tertiary,Unemployed,1,1,0,0,0,1,High,1.0,1,0,0,60,73.0,20.0,56.55,High Risk
41,Female,Urban,Bulawayo,Primary,Unemployed,2,1,1,0,0,2,Medium,1.2,1,1,0,30,44.0,0.0,28.9,Moderate Risk
27,Female,Rural,Mashonaland East,Primary,Unemployed,2,1,1,1,0,3,Low,132.2,1,0,0,10,64.0,50.0,36.9,Moderate Risk
49,Male,Urban,Harare,Tertiary,Informal,5,1,0,1,0,2,Medium,7.6,1,1,0,40,12.0,5.0,23.2,Low Risk
45,Male,Urban,Harare,Primary,Informal,2,1,1,0,1,3,Low,2.2,1,0,0,20,26.0,20.0,22.1,Low Risk
43,Male,Rural,Matabeleland South,Tertiary,Formal,5,1,1,1,1,4,Low,17.4,1,0,0,0,20.0,55.0,18.0,Low Risk
18,Male,Rural,Mashonaland East,Secondary,Unemployed,2,1,1,0,0,2,Medium,4.9,0,0,1,30,56.0,50.0,43.1,Moderate Risk
36,Female,Rural,Midlands,Secondary,Unemployed,2,1,1,0,0,2,Medium,12.2,0,0,1,30,58.0,65.0,46.8,High Risk
21,Male,Rural,Mashonaland Central,Primary,Informal,3,1,1,1,0,3,Low,6.7,1,0,0,10,46.0,45.0,29.6,Moderate Risk
37,Female,Rural,Mashonaland West,Primary,Informal,1,1,1,0,1,3,Low,24.3,0,1,1,20,63.0,60.0,43.05,Moderate Risk
18,Male,Rural,Mashonaland East,Secondary,Informal,2,0,1,0,1,2,Medium,7.2,0,1,1,60,48.0,35.0,50.8,High Risk
18,Male,Urban,Bulawayo,Primary,Informal,3,1,1,0,1,3,Low,0.4,1,0,0,20,26.0,20.0,22.1,Low Risk
54,Male,Urban,Mashonaland East,Tertiary,Formal,5,1,1,1,1,4,Low,3.5,1,1,0,0,0.0,0.0,0.0,Low Risk
43,Male,Urban,Bulawayo,Tertiary,Informal,4,0,1,0,0,1,High,0.6,1,1,0,70,12.0,0.0,35.7,Moderate Risk
33,Female,Urban,Harare,Tertiary,Informal,4,1,1,0,0,2,Medium,0.9,1,1,0,30,22.0,0.0,21.2,Low Risk
25,Female,Urban,Mashonaland Central,Primary,Informal,3,1,1,0,1,3,Low,0.9,0,1,0,20,28.0,50.0,28.8,Moderate Risk
22,Male,Urban,Harare,Tertiary,Informal,3,0,1,1,0,2,Medium,1.6,1,1,0,50,20.0,0.0,29.5,Moderate Risk
40,Female,Rural,Masvingo,Secondary,Informal,1,1,1,0,0,2,Medium,46.2,0,0,0,30,57.0,100.0,53.45,High Risk
33,Female,Rural,Matabeleland North,None,Formal,2,1,1,1,1,4,Low,30.3,1,0,1,0,50.0,70.0,31.5,Moderate Risk
59,Female,Rural,Mashonaland Central,Secondary,Informal,2,1,0,0,1,2,Medium,2.2,1,0,0,50,50.0,40.0,48.0,High Risk
35,Male,Urban,Bulawayo,Primary,Formal,5,1,1,1,1,4,Low,0.1,1,1,0,0,6.0,0.0,2.1,Low Risk
38,Male,Rural,Matabeleland North,Tertiary,Informal,2,0,0,0,1,1,High,2.3,1,0,0,90,40.0,40.0,62.5,High Risk
18,Female,Urban,Harare,Primary,Informal,4,1,1,0,0,2,Medium,4.6,1,1,0,30,36.0,0.0,26.1,Moderate Risk
32,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,4.2,0,1,0,0,10.0,30.0,9.5,Low Risk
40,Male,Urban,Harare,Secondary,Informal,3,1,1,0,0,2,Medium,2.0,1,0,0,30,12.0,20.0,21.7,Low Risk
32,Female,Urban,Mashonaland Central,Primary,Informal,4,0,0,0,0,0,High,0.2,1,1,0,100,28.0,20.0,58.8,High Risk
31,Male,Urban,Bulawayo,Secondary,Informal,4,1,1,0,1,3,Low,0.6,1,1,0,20,12.0,0.0,13.2,Low Risk
42,Female,Rural,Mashonaland West,None,Unemployed,1,1,0,0,0,1,High,2.4,0,0,1,60,77.0,50.0,63.95,High Risk
59,Male,Rural,Mashonaland East,Secondary,Informal,2,1,0,0,0,1,High,3.2,1,0,1,60,40.0,20.0,45.0,Moderate Risk
40,Female,Rural,Harare,None,Informal,1,1,0,0,1,2,Medium,10.4,1,1,1,50,69.0,15.0,49.65,High Risk
54,Male,Urban,Harare,Secondary,Formal,4,1,1,1,1,4,Low,3.5,1,1,0,0,0.0,0.0,0.0,Low Risk
46,Male,Rural,Mashonaland Central,Secondary,Formal,3,1,1,1,1,4,Low,3.3,1,1,0,0,20.0,20.0,11.0,Low Risk
53,Female,Rural,Manicaland,Secondary,Informal,2,1,1,0,0,2,Medium,14.4,0,1,1,30,50.0,45.0,40.0,Moderate Risk
29,Male,Urban,Harare,Secondary,Unemployed,1,1,1,0,0,2,Medium,1.5,1,1,0,30,35.0,0.0,25.75,Moderate Risk
35,Female,Rural,Masvingo,Primary,Informal,1,1,1,0,1,3,Low,7.2,0,0,1,20,63.0,75.0,46.05,High Risk
35,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,0.6,1,1,0,0,10.0,0.0,3.5,Low Risk
45,Male,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,7.2,1,1,0,0,0.0,5.0,1.0,Low Risk
49,Male,Urban,Bulawayo,Tertiary,Formal,5,1,1,0,1,3,Low,2.3,0,1,0,20,0.0,30.0,15.0,Low Risk
39,Female,Urban,Harare,Tertiary,Unemployed,4,1,1,0,0,2,Medium,6.7,1,1,0,30,30.0,5.0,25.0,Low Risk
50,Female,Urban,Harare,Tertiary,Informal,3,1,1,0,1,3,Low,1.9,1,1,0,20,22.0,0.0,16.7,Low Risk
30,Female,Urban,Midlands,Tertiary,Informal,4,0,1,0,1,2,Medium,2.6,1,1,0,60,22.0,0.0,34.7,Moderate Risk
50,Male,Urban,Bulawayo,Secondary,Unemployed,1,1,1,0,0,2,Medium,1.6,0,1,0,30,35.0,30.0,31.75,Moderate Risk
52,Female,Rural,Manicaland,Tertiary,Informal,2,0,0,0,0,0,High,33.0,1,1,1,100,50.0,30.0,68.5,Critical Risk
47,Female,Urban,Harare,Primary,Formal,5,1,1,1,1,4,Low,5.5,0,1,0,0,16.0,35.0,12.6,Low Risk
39,Female,Urban,Bulawayo,Primary,Informal,1,1,1,1,1,4,Low,3.0,1,1,0,0,43.0,0.0,15.05,Low Risk
47,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,0.8,1,0,0,20,12.0,20.0,17.2,Low Risk
25,Male,Rural,Midlands,Secondary,Informal,2,1,1,0,1,3,Low,27.6,1,0,1,20,40.0,50.0,33.0,Moderate Risk
40,Female,Rural,Mashonaland West,Secondary,Informal,1,1,0,0,0,1,High,12.9,1,0,1,60,57.0,35.0,53.95,High Risk
42,Female,Rural,Bulawayo,Secondary,Informal,1,1,1,0,0,2,Medium,1.0,0,0,1,30,57.0,50.0,43.45,Moderate Risk
19,Male,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,1.3,1,1,0,0,8.0,0.0,2.8,Low Risk
44,Female,Urban,Bulawayo,Tertiary,Informal,4,1,1,0,1,3,Low,3.9,1,1,0,20,22.0,0.0,16.7,Low Risk
20,Male,Rural,Mashonaland West,Primary,Informal,1,1,1,1,0,3,Low,34.0,1,0,1,10,61.0,50.0,35.85,Moderate Risk
32,Male,Urban,Matabeleland North,Secondary,Formal,5,1,1,1,1,4,Low,0.7,1,1,0,0,0.0,20.0,4.0,Low Risk
38,Male,Rural,Midlands,Secondary,Informal,1,1,1,0,1,3,Low,96.2,0,1,0,20,47.0,60.0,37.45,Moderate Risk
27,Male,Rural,Manicaland,Secondary,Informal,4,1,1,0,0,2,Medium,1.4,1,1,1,30,32.0,0.0,24.7,Low Risk
39,Male,Urban,Harare,Tertiary,Unemployed,5,1,1,0,0,2,Medium,5.8,1,1,0,30,20.0,5.0,21.5,Low Risk
38,Male,Rural,Mashonaland East,Primary,Informal,2,1,1,0,1,3,Low,12.7,0,0,1,20,46.0,65.0,38.1,Moderate Risk
26,Male,Rural,Masvingo,None,Informal,1,1,1,0,1,3,Low,14.0,0,0,1,20,59.0,85.0,46.65,High Risk
45,Female,Urban,Bulawayo,Tertiary,Formal,5,1,1,0,1,3,Low,0.7,1,1,0,20,10.0,0.0,12.5,Low Risk
27,Female,Urban,Harare,Primary,Informal,3,0,1,0,1,2,Medium,1.1,1,0,1,60,28.0,20.0,40.8,Moderate Risk
70,Female,Urban,Matabeleland South,Secondary,Formal,5,0,1,1,1,3,Low,0.1,0,1,1,40,18.0,50.0,34.3,Moderate Risk
36,Male,Rural,Mashonaland East,Primary,Informal,1,1,1,1,1,4,Low,21.4,0,0,1,0,53.0,80.0,34.55,Moderate Risk
21,Female,Urban,Mashonaland East,Secondary,Informal,3,0,1,0,1,2,Medium,1.5,1,0,0,60,30.0,20.0,41.5,Moderate Risk
24,Male,Urban,Mashonaland West,Tertiary,Formal,5,1,1,1,1,4,Low,8.7,1,1,0,0,8.0,5.0,3.8,Low Risk
54,Female,Rural,Manicaland,Secondary,Unemployed,1,1,0,0,0,1,High,36.8,0,1,1,60,65.0,60.0,61.75,High Risk
32,Female,Urban,Harare,Primary,Informal,2,1,1,1,0,3,Low,1.4,1,1,0,10,36.0,0.0,17.1,Low Risk
18,Male,Urban,Harare,Tertiary,Informal,4,0,1,0,1,2,Medium,4.4,1,0,1,60,20.0,20.0,38.0,Moderate Risk
49,Male,Rural,Midlands,None,Informal,1,1,1,0,1,3,Low,8.6,0,1,1,20,59.0,35.0,36.65,Moderate Risk
32,Female,Urban,Harare,Secondary,Informal,3,1,1,0,0,2,Medium,0.6,1,1,0,30,22.0,0.0,21.2,Low Risk
47,Female,Urban,Mashonaland West,Secondary,Informal,3,1,1,0,1,3,Low,1.2,1,1,0,20,22.0,0.0,16.7,Low Risk
51,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,0,3,Low,1.4,1,1,0,10,10.0,0.0,8.0,Low Risk
41,Female,Urban,Bulawayo,Secondary,Unemployed,2,1,0,0,0,1,High,4.0,1,1,1,60,38.0,0.0,40.3,Moderate Risk
71,Female,Urban,Matabeleland North,Secondary,Informal,4,1,1,0,1,3,Low,0.9,1,1,0,20,30.0,20.0,23.5,Low Risk
18,Male,Rural,Mashonaland West,Primary,Informal,1,1,0,0,1,2,Medium,15.2,0,0,1,50,61.0,65.0,56.85,High Risk
26,Female,Rural,Matabeleland South,Primary,Informal,3,1,0,0,0,1,High,3.2,1,0,0,60,48.0,40.0,51.8,High Risk
34,Male,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,1.9,1,1,0,0,0.0,0.0,0.0,Low Risk
69,Male,Rural,Manicaland,None,Unemployed,1,0,0,0,0,0,High,6.1,0,0,1,100,75.0,55.0,82.25,Critical Risk
63,Male,Rural,Manicaland,Tertiary,Informal,4,1,1,1,1,4,Low,35.9,0,1,0,0,32.0,60.0,23.2,Low Risk
56,Female,Rural,Mashonaland Central,Primary,Unemployed,1,1,0,1,0,2,Medium,77.8,1,0,1,40,71.0,70.0,56.85,High Risk
26,Female,Rural,Matabeleland North,Primary,Informal,3,1,0,0,0,1,High,4.9,0,0,0,60,48.0,70.0,57.8,High Risk
28,Male,Rural,Mashonaland East,Secondary,Unemployed,2,0,1,0,0,1,High,1.0,1,0,1,70,48.0,20.0,52.3,High Risk
26,Male,Rural,Mashonaland West,Primary,Unemployed,1,1,0,0,0,1,High,18.3,0,0,0,60,61.0,65.0,61.35,High Risk
27,Male,Urban,Harare,Secondary,Unemployed,3,1,1,0,0,2,Medium,4.0,0,1,0,30,20.0,30.0,26.5,Moderate Risk
58,Female,Urban,Bulawayo,Tertiary,Informal,4,1,0,0,1,2,Medium,5.8,1,1,0,50,22.0,5.0,31.2,Moderate Risk
34,Female,Urban,Mashonaland East,Tertiary,Informal,4,1,1,1,1,4,Low,10.4,1,1,0,0,22.0,15.0,10.7,Low Risk
36,Male,Urban,Bulawayo,Secondary,Informal,3,1,1,0,1,3,Low,0.9,1,1,0,20,12.0,0.0,13.2,Low Risk
48,Male,Rural,Midlands,Secondary,Informal,2,1,1,0,1,3,Low,8.2,0,0,1,20,40.0,55.0,34.0,Moderate Risk
18,Female,Urban,Harare,Secondary,Informal,4,1,1,0,0,2,Medium,11.8,1,1,0,30,30.0,15.0,27.0,Moderate Risk
38,Male,Urban,Harare,Tertiary,Informal,3,1,1,0,1,3,Low,0.2,1,1,0,20,12.0,0.0,13.2,Low Risk
22,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,0.9,1,1,0,0,18.0,0.0,6.3,Low Risk
33,Male,Urban,Harare,Primary,Informal,4,1,1,1,0,3,Low,7.5,1,0,0,10,18.0,25.0,15.8,Low Risk
29,Male,Rural,Matabeleland North,Secondary,Informal,1,1,0,0,1,2,Medium,7.4,1,1,1,50,47.0,25.0,43.95,Moderate Risk
29,Male,Rural,Matabeleland South,Primary,Informal,1,1,1,0,1,3,Low,1.0,0,0,1,20,53.0,70.0,41.55,Moderate Risk
41,Female,Urban,Harare,Tertiary,Informal,5,1,1,0,0,2,Medium,3.8,1,1,1,30,22.0,0.0,21.2,Low Risk
41,Male,Urban,Matabeleland North,Primary,Unemployed,3,1,1,0,0,2,Medium,1.6,0,0,0,30,26.0,70.0,36.6,Moderate Risk
34,Male,Urban,Harare,None,Informal,4,1,1,1,0,3,Low,0.8,1,1,1,10,24.0,0.0,12.9,Low Risk
43,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,2.0,1,1,0,0,10.0,0.0,3.5,Low Risk
25,Female,Rural,Mashonaland East,Secondary,Informal,3,1,0,0,0,1,High,11.3,0,0,1,60,42.0,65.0,54.7,High Risk
47,Male,Rural,Matabeleland North,Tertiary,Informal,3,1,1,0,1,3,Low,42.0,1,1,0,20,32.0,50.0,30.2,Moderate Risk
35,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,1.0,1,1,0,0,0.0,0.0,0.0,Low Risk
31,Female,Urban,Matabeleland South,Primary,Informal,3,0,1,0,0,1,High,0.1,1,1,1,70,28.0,20.0,45.3,High Risk
26,Male,Rural,Midlands,None,Unemployed,2,1,1,0,0,2,Medium,13.1,1,0,0,30,60.0,35.0,41.5,Moderate Risk
34,Female,Rural,Masvingo,Secondary,Informal,4,1,0,0,0,1,High,9.8,1,0,1,60,42.0,45.0,50.7,High Risk
64,Male,Urban,Bulawayo,Primary,Formal,4,1,0,1,1,3,Low,0.9,1,1,0,30,6.0,0.0,15.6,Low Risk
37,Male,Urban,Bulawayo,Tertiary,Formal,4,1,1,1,1,4,Low,2.0,1,1,0,0,0.0,0.0,0.0,Low Risk
21,Male,Urban,Bulawayo,Primary,Informal,4,0,1,0,1,2,Medium,4.5,0,1,1,60,26.0,30.0,42.1,Moderate Risk
